No,Tanggal,Hari,Bulan,Kuartal,Tahun,Supervisor_ID,Jenis_Insiden,Near_Miss,First_Aid,Medical_Treatment,LTI,Fatality,Hari_Hilang_Kerja,Property_Damage,Jumlah_Tenaga_Kerja,Jam_Kerja,Tindakan_Korektif,Status_Tindakan,Lokasi_Spesifik,Catatan,Insiden_Tercatat,TRIR,LTIR,Severity_Rate,Hari_dalam_Minggu,day_sin,day_cos,month_sin,month_cos,jam_per_pekerja,is_musim_hujan,is_cuaca_buruk,night_shift_bin,night_cuaca_buruk,Area_Kerja_Hauling Road,Area_Kerja_Office Area,Area_Kerja_Pit-A,Area_Kerja_Pit-B,Area_Kerja_Pit-C,Area_Kerja_ROM,Area_Kerja_Stockpile,Area_Kerja_Unknown,Area_Kerja_Workshop,Jenis_Pekerjaan_Blasting,Jenis_Pekerjaan_Dozing,Jenis_Pekerjaan_Drilling,Jenis_Pekerjaan_Fueling,Jenis_Pekerjaan_Grading,Jenis_Pekerjaan_Hauling,Jenis_Pekerjaan_Loading,Jenis_Pekerjaan_Maintenance,Jenis_Pekerjaan_Pengawasan,Jenis_Pekerjaan_Pumping,Jenis_Pekerjaan_Survei,Penyebab_Utama_Desain/Engineering,Penyebab_Utama_Faktor Eksternal,Penyebab_Utama_Housekeeping Buruk,Penyebab_Utama_Human Error,Penyebab_Utama_Kelelahan Pekerja,Penyebab_Utama_Komunikasi Buruk,Penyebab_Utama_Kondisi Cuaca Buruk,Penyebab_Utama_Peralatan Rusak,Penyebab_Utama_Prosedur Tidak Diikuti,Shift_Shift 2,Kondisi_Cuaca_Berkabut,Kondisi_Cuaca_Cerah,Kondisi_Cuaca_Hujan Lebat,Kondisi_Cuaca_Hujan Ringan
522,2023-09-23,Saturday,9.0,Q3,2023,SPV-010,Medical Treatment,0,0,1,0,0,0,0,24,292.9,Briefing Safety,Overdue,Pit-B-Blok02,,1,3414.134516899966,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,12.204166666666666,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
523,2024-01-08,Monday,1.0,Q1,2024,SPV-004,Near Miss,1,0,0,0,0,0,0,16,185.5,Pelatihan Ulang,Overdue,Pit-C-Blok03,Investigasi selesai,0,0.0,0.0,0.0,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,11.59375,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
524,2023-08-02,Wednesday,8.0,Q3,2023,SPV-015,Near Miss,1,0,0,0,0,0,0,19,197.5,Perbaikan Desain,Selesai,ROM (R-Blok04,Perlu tindak lanjut,0,0.0,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,10.394736842105264,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
525,2022-04-14,Thursday,4.0,Q2,2022,SPV-009,First Aid,0,1,0,0,0,0,0,34,447.6,Pelatihan Ulang,Selesai,ROM (R-Blok02,,1,2234.1376228775694,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,13.164705882352942,1,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
526,2024-08-08,Thursday,8.0,Q3,2024,SPV-015,Medical Treatment,0,0,1,0,0,0,0,20,236.7,Penggantian APD,Belum Dimulai,Pit-A-Blok03,,1,4224.757076468103,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,11.834999999999999,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
527,2023-12-07,Thursday,12.0,Q4,2023,SPV-019,First Aid,0,1,0,0,0,0,0,12,144.4,Revisi Prosedur,Selesai,Office-Blok04,,1,6925.207756232687,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,12.033333333333333,1,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
528,2022-05-26,Thursday,5.0,Q2,2022,SPV-011,Near Miss,1,0,0,0,0,0,0,37,396.3,Pelatihan Ulang,Dalam Proses,Pit-B-Blok01,,0,0.0,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,10.71081081081081,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
529,2024-02-10,Saturday,2.0,Q1,2024,SPV-019,Property Damage,0,0,0,0,0,0,1,8,105.5,Pelatihan Ulang,Selesai,Draina-Blok03,Investigasi selesai,0,0.0,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,13.1875,1,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
530,2024-02-13,Tuesday,2.0,Q1,2024,SPV-012,Lost Time Injury,0,0,0,1,0,1,0,9,111.7,Perbaikan Desain,Belum Dimulai,ROM (R-Blok05,,1,8952.551477170993,8952.551477170993,8952.551477170993,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,12.411111111111111,1,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
531,2024-05-30,Thursday,5.0,Q2,2024,SPV-010,First Aid,0,1,0,0,0,0,0,45,526.8,Investigasi Lanjut,Selesai,Draina-Blok05,Investigasi selesai,1,1898.253606681853,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,11.706666666666665,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
532,2024-09-01,Sunday,9.0,Q3,2024,SPV-019,Near Miss,1,0,0,0,0,0,0,27,316.3,Investigasi Lanjut,Selesai,Pit-B-Blok01,Investigasi selesai,0,0.0,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,11.714814814814815,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
533,2023-08-19,Saturday,8.0,Q3,2023,SPV-010,Property Damage,0,0,0,0,0,0,1,17,223.4,Revisi Prosedur,Selesai,Pit-C-Blok04,,0,0.0,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,13.141176470588235,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
534,2023-07-16,Sunday,7.0,Q3,2023,SPV-018,Near Miss,1,0,0,0,0,0,0,39,452.0,Revisi Prosedur,Dalam Proses,Worksh-Blok04,Sudah dilaporkan ke HSE Manager,0,0.0,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,11.58974358974359,0,0,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
535,2022-07-03,Sunday,7.0,Q3,2022,SPV-009,First Aid,0,1,0,0,0,0,0,43,540.6,Pelatihan Ulang,Overdue,Pit-B-Blok01,,1,1849.796522382538,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,12.572093023255814,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
536,2023-02-01,Wednesday,2.0,Q1,2023,SPV-001,Near Miss,1,0,0,0,0,0,0,25,305.6,Investigasi Lanjut,Dalam Proses,Pit-C-Blok03,Investigasi selesai,0,0.0,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,12.224,1,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
537,2022-10-31,Monday,10.0,Q4,2022,SPV-009,Lost Time Injury,0,0,0,1,0,13,0,28,340.2,Perbaikan Desain,Dalam Proses,Pit-B-Blok05,Menunggu spare part,1,2939.4473838918284,2939.4473838918284,38212.81599059377,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,12.15,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
538,2023-03-20,Monday,3.0,Q1,2023,SPV-010,Medical Treatment,0,0,1,0,0,0,0,28,285.5,Pelatihan Ulang,Selesai,Pit-B-Blok05,Menunggu spare part,1,3502.626970227671,0.0,0.0,0.0,0.0,1.0,1.0,6.123233995736766e-17,10.196428571428571,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
539,2023-01-21,Saturday,1.0,Q1,2023,SPV-011,Near Miss,1,0,0,0,0,0,0,21,307.6,Perbaikan Desain,Selesai,Stockp-Blok01,Perlu tindak lanjut,0,0.0,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,14.647619047619049,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
540,2023-05-26,Friday,5.0,Q2,2023,SPV-014,First Aid,0,1,0,0,0,0,0,24,236.3,Perbaikan Desain,Selesai,Stockp-Blok03,,1,4231.908590774439,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,9.845833333333333,0,1,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
541,2024-08-02,Friday,8.0,Q3,2024,SPV-009,Property Damage,0,0,0,0,0,0,1,11,139.4,Perbaikan Alat,Belum Dimulai,Pit-C-Blok01,Perlu tindak lanjut,0,0.0,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,12.672727272727274,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
542,2023-08-05,Saturday,8.0,Q3,2023,SPV-006,First Aid,0,1,0,0,0,0,0,17,188.3,Revisi Prosedur,Selesai,Draina-Blok03,Investigasi selesai,1,5310.674455655868,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,11.076470588235296,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
543,2024-07-14,Sunday,7.0,Q3,2024,SPV-020,Lost Time Injury,0,0,0,1,0,13,0,32,314.6,Briefing Safety,Selesai,Pit-B-Blok03,Sudah dilaporkan ke HSE Manager,1,3178.6395422759056,3178.6395422759056,41322.31404958678,6.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,9.83125,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
544,2024-02-18,Sunday,2.0,Q1,2024,SPV-002,Near Miss,1,0,0,0,0,0,0,36,379.3,Revisi Prosedur,Belum Dimulai,Pit-C-Blok05,,0,0.0,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,10.536111111111111,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
545,2024-11-14,Thursday,11.0,Q4,2024,SPV-018,Near Miss,1,0,0,0,0,0,0,35,453.2,Investigasi Lanjut,Selesai,Pit-C-Blok04,Investigasi selesai,0,0.0,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,12.948571428571428,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
546,2022-05-28,Saturday,5.0,Q2,2022,SPV-016,Medical Treatment,0,0,1,0,0,0,0,11,131.2,Pelatihan Ulang,Selesai,Office-Blok02,,1,7621.951219512196,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,11.927272727272726,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
547,2022-03-29,Tuesday,3.0,Q1,2022,SPV-010,Medical Treatment,0,0,1,0,0,0,0,40,449.7,Perbaikan Desain,Selesai,Pit-A-Blok03,Sudah dilaporkan ke HSE Manager,1,2223.7046920169,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,11.2425,1,0,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
548,2022-11-22,Tuesday,11.0,Q4,2022,SPV-017,Near Miss,1,0,0,0,0,0,0,35,373.9,Penggantian APD,Selesai,Pit-B-Blok04,,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,10.682857142857141,1,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
549,2024-04-29,Monday,4.0,Q2,2024,SPV-007,Near Miss,1,0,0,0,0,0,0,20,199.7,Revisi Prosedur,Dalam Proses,Worksh-Blok01,Perlu tindak lanjut,0,0.0,0.0,0.0,0.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,9.985,1,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
550,2024-10-01,Tuesday,10.0,Q4,2024,SPV-006,Environmental Spill,0,0,0,0,0,0,0,22,255.9,Penggantian APD,Selesai,Pit-A-Blok03,Investigasi selesai,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,11.631818181818183,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
551,2023-05-10,Wednesday,5.0,Q2,2023,SPV-008,Medical Treatment,0,0,1,0,0,0,0,27,321.3,Penggantian APD,Belum Dimulai,Office-Blok03,Menunggu spare part,1,3112.356053532524,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,11.9,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
552,2022-01-26,Wednesday,1.0,Q1,2022,SPV-001,First Aid,0,1,0,0,0,0,0,23,268.2,Briefing Safety,Selesai,ROM (R-Blok04,,1,3728.5607755406413,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,11.660869565217391,1,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
553,2023-11-09,Thursday,11.0,Q4,2023,SPV-012,Property Damage,0,0,0,0,0,0,1,45,589.4,Penggantian APD,Dalam Proses,Worksh-Blok05,Perlu tindak lanjut,0,0.0,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,13.097777777777777,1,0,1,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
554,2024-02-24,Saturday,2.0,Q1,2024,SPV-006,First Aid,0,1,0,0,0,0,0,19,248.6,Penggantian APD,Selesai,Pit-B-Blok02,,1,4022.5261464199516,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,13.08421052631579,1,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
555,2022-04-07,Thursday,4.0,Q2,2022,SPV-007,First Aid,0,1,0,0,0,0,0,23,280.7,Penggantian APD,Selesai,Pit-C-Blok05,Sudah dilaporkan ke HSE Manager,1,3562.522265764161,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,12.204347826086956,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
556,2024-02-19,Monday,2.0,Q1,2024,SPV-015,First Aid,0,1,0,0,0,0,0,34,385.9,Pelatihan Ulang,Dalam Proses,Office-Blok04,Menunggu spare part,1,2591.344908007256,0.0,0.0,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,11.35,1,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
557,2024-11-18,Monday,11.0,Q4,2024,SPV-016,Medical Treatment,0,0,1,0,0,0,0,13,134.9,Investigasi Lanjut,Overdue,Office-Blok01,,1,7412.898443291327,0.0,0.0,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,10.376923076923077,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
558,2024-12-25,Wednesday,12.0,Q4,2024,SPV-010,First Aid,0,1,0,0,0,0,0,33,349.7,Pelatihan Ulang,Selesai,Stockp-Blok02,Menunggu spare part,1,2859.593937660852,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,10.596969696969696,1,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
559,2024-10-23,Wednesday,10.0,Q4,2024,SPV-015,Medical Treatment,0,0,1,0,0,0,0,10,104.5,Penggantian APD,Dalam Proses,Office-Blok02,Investigasi selesai,1,9569.377990430621,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,10.45,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
560,2022-12-23,Friday,12.0,Q4,2022,SPV-020,First Aid,0,1,0,0,0,0,0,39,495.9,Revisi Prosedur,Selesai,ROM (R-Blok02,Menunggu spare part,1,2016.5355918531964,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,12.715384615384615,1,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
561,2024-04-08,Monday,4.0,Q2,2024,SPV-019,First Aid,0,1,0,0,0,0,0,27,285.9,Pelatihan Ulang,Belum Dimulai,Pit-B-Blok04,Perlu tindak lanjut,1,3497.726477789437,0.0,0.0,0.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,10.588888888888889,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
562,2022-02-01,Tuesday,2.0,Q1,2022,SPV-014,Property Damage,0,0,0,0,0,0,1,19,201.1,Perbaikan Desain,Selesai,Pit-C-Blok01,Menunggu spare part,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,10.58421052631579,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
563,2022-08-19,Friday,8.0,Q3,2022,SPV-018,Near Miss,1,0,0,0,0,0,0,16,186.8,Penggantian APD,Selesai,Pit-C-Blok04,Sudah dilaporkan ke HSE Manager,0,0.0,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,11.675,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
564,2024-10-28,Monday,10.0,Q4,2024,SPV-020,First Aid,0,1,0,0,0,0,0,18,183.0,Penggantian APD,Overdue,Pit-A-Blok04,,1,5464.48087431694,0.0,0.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,10.166666666666666,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
